typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20170101","2017","52","2017","348","HUN","Hungary","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","108.952","true","-1","N/A","0","false","108.952","true",,"false","492",,"492","0","false","true",
"C","A","20170101","2017","52","2017","360","IDN","Indonesia","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","119103","false","8","kg","119103","false","119103","false","0","false","1074495","0","1074495","0","false","true",
"C","A","20170101","2017","52","2017","372","IRL","Ireland","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12","false","8","kg","12","false","12","false","0","false","373.924","0","373.924","0","false","true",
"C","A","20170101","2017","52","2017","376","ISR","Israel","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","24865.531","true","-1","N/A","0","false","24865.531","true",,"false","112000",,"112000","0","false","true",
"C","A","20170101","2017","52","2017","380","ITA","Italy","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","89","false","8","kg","89","false","89","false","0","false","3131.476",,"3131.476","0","false","true",
"C","A","20170101","2017","52","2017","384","CIV","Côte d'Ivoire","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","205","false","8","kg","205","false","205","false","0","false","2951.197",,"2951.197","0","false","true",
"C","A","20170101","2017","52","2017","392","JPN","Japan","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","323096","false","8","kg","323096","false","323096","false","0","false","1736475.359","0","1736475.359","0","false","true",
"C","A","20170101","2017","52","2017","398","KAZ","Kazakhstan","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","2125.8","false","8","kg","2125.8","false","2125.8","false","0","false","31623.17",,"31623.17","0","false","true",
"C","A","20170101","2017","52","2017","404","KEN","Kenya","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","34","false","8","kg","34","false","34","false",,"false","221.795",,"221.795","0","false","true",
"C","A","20170101","2017","52","2017","410","KOR","Rep. of Korea","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","120969.32","false","8","kg","120969.32","false","120969.32","false","0","false","777750",,"777750","0","false","true",
"C","A","20170101","2017","52","2017","414","KWT","Kuwait","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","288","false","8","kg","288","false","288","false",,"false","985.806",,"985.806","0","false","true",
"C","A","20170101","2017","52","2017","418","LAO","Lao People's Dem. Rep.","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","541.687","true","-1","N/A","0","false","541.687","true","0","false","2290",,"2290","6","false","true",
"C","A","20170101","2017","52","2017","422","LBN","Lebanon","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","188.234","true","-1","N/A","0","false","188.234","true","0","false","817",,"817","6","false","true",
"C","A","20170101","2017","52","2017","430","LBR","Liberia","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","450","false","8","kg","450","false","450","false","0","false","218",,"218","0","false","true",
"C","A","20170101","2017","52","2017","440","LTU","Lithuania","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5796","false","8","kg","5796","false","5796","false","0","false","62267",,"62267","0","false","true",
"C","A","20170101","2017","52","2017","442","LUX","Luxembourg","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.5","false","8","kg","0.5","false","0.5","false","0","false","33.823",,"33.823","0","false","true",
"C","A","20170101","2017","52","2017","446","MAC","China, Macao SAR","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","80","false","8","kg","80","false","80","false","0","false","697.738","0","697.738","0","false","true",
"C","A","20170101","2017","52","2017","450","MDG","Madagascar","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","21.25","false","8","kg","21.25","false","21.25","false","0","false","1190.251",,"1190.251","0","false","true",
"C","A","20170101","2017","52","2017","458","MYS","Malaysia","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","64190.35","false","-1","N/A","0","false","64190.35","false","0","false","298207.12","0","298207.12","0","false","true",
"C","A","20170101","2017","52","2017","462","MDV","Maldives","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","1103.52","false","8","kg","1103.52","false","1103.52","false",,"false","16538.118",,"16538.118","0","false","true",
"C","A","20170101","2017","52","2017","466","MLI","Mali","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","2264","false","8","kg","2264","false","2264","false",,"false","36496.649",,"36496.649","0","false","true",
"C","A","20170101","2017","52","2017","480","MUS","Mauritius","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","6512","false","8","kg","6512","false","6512","false",,"false","37683.923",,"37683.923","0","false","true",
"C","A","20170101","2017","52","2017","484","MEX","Mexico","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","0","true","0","false",,"17333","17333","6","false","true",
"C","A","20170101","2017","52","2017","490","S19","Other Asia, nes","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","8953","false","8","kg","8953","false","8953","false",,"false","64080.56",,"64080.56","0","false","true",
"C","A","20170101","2017","52","2017","496","MNG","Mongolia","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","13991.96","false","8","kg","13991.96","false","13991.96","false",,"false","273204.82",,"273204.82","0","false","true",
"C","A","20170101","2017","52","2017","508","MOZ","Mozambique","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4","false","8","kg","4","false","4","false","0","false","241.859",,"241.859","0","false","true",
"C","A","20170101","2017","52","2017","516","NAM","Namibia","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","112","false","8","kg","112","false","112","false",,"false","2168.983",,"2168.983","0","false","true",
"C","A","20170101","2017","52","2017","554","NZL","New Zealand","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2495004.914","true","-1","N/A","0","false","2495004.914","true","3250105","false","15487207.569","15038696.868","15487207.569","6","false","true",
"C","A","20170101","2017","52","2017","579","NOR","Norway","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","99","false","8","kg","99","false","99","false",,"false","3004.245",,"3004.245","0","false","true",
